index1.1,index1.2,val1,index2.1,index2.2,val2,index3.1,index3.2,val3,index4.1,index4.2,val4,Class
5.412148038842792,1.593421196380812,15.00941471004463,4.79612769384937,2.073579676582912,23.063665011865144,4.719237170084158,2.3164900738903476,10.16397024013455,4.726547020953523,1.111821687748965,14.455156961020519,1
-0.39573424395443646,-0.698980003265868,-0.672766940606692,-0.7769874709721617,-0.8512069612788344,0.9875344062027173,0.2255637799394335,0.07994017081485372,0.07168090512028999,-0.8566757266734283,0.25250283931455025,0.11564920114297723,1
18.44590816073155,5.281002250051227,69.03429667363281,17.187661074474434,6.113262560608188,67.85082788649231,12.626979255599585,7.6117445225571965,33.23642878720403,10.348686746248314,8.985353739221804,33.50546206040885,1
0.1,0.48,0.277585,0.1,0.48,0.479347,0.1,0.48,0.250856,0.1,0.48,0.007113,0
0.06968129250248929,1.0195207981395302,0.01981712104575406,-0.03222575450961679,0.5344709220833954,0.012739176866056912,0.714739910652078,0.1849624508576423,0.6923575086573255,-0.5822108044251103,1.6557279430946108,0.30290067959808087,1
0.1,1.2,0.244978,0.1,1.2,0.525612,0.1,1.2,0.269267,0.1,1.2,0.018692,0
0.08,1.2,0.557439,0.08,1.2,0.187025,0.08,1.2,0.006546,0.08,1.2,0.023428,1
10.868790398475479,9.621026373455361,58.8513583004262,9.914999150586057,7.055765689732548,60.69570622532339,17.670842977673743,4.782427765013666,33.45229128784191,16.029005117357507,5.6704994336855625,26.48211962217916,1
9.630690578066227,7.793257459236559,44.50350668376227,17.382649692557813,7.082291509924191,55.06662255259503,15.448351654748242,4.932629463340115,25.89530993561325,14.079638721798329,9.323594159715011,39.97441182501963,1
0.5,0.48,1.53432,0.5,0.48,2.38155,0.5,0.48,1.05575,0.5,0.48,0.007473,0
13.765228122153204,8.516669497313963,57.648837527815466,15.21720415939603,9.590587573200862,67.4325661072149,12.264519060037674,7.165544212853208,28.23981075454967,14.272294001730113,8.116492082820447,23.108826916730642,1
0.5,1.8,1.68571,0.5,1.8,2.33675,0.5,1.8,1.08862,0.5,1.8,0.027236,1
3.0,1.2,9.19071,3.0,1.2,14.1135,3.0,1.2,6.17992,3.0,1.2,0.007686,1
1.2,0.06,3.74896,1.2,0.06,5.6772,1.2,0.06,2.49213,1.2,0.06,0.002304,0
1.2,0.24,3.78881,1.2,0.24,5.68693,1.2,0.24,2.53051,1.2,0.24,0.004973,0
5.0,1.8,23.5601,5.0,1.8,9.1109,5.0,1.8,11.8487,5.0,1.8,0.008795,1
14.334833522993254,7.493237648322575,71.07271973419415,14.0521654620212,9.390752451086342,65.19572620731364,11.085882951347081,5.455233221266529,30.275345979674988,10.032368266161019,7.312744333158953,40.324301372647966,1
1.2,1.2,3.64991,1.2,1.2,5.67202,1.2,1.2,2.50467,1.2,1.2,0.018978,0
1.2,1.8,3.44354,1.2,1.8,5.62242,1.2,1.8,2.6939,1.2,1.8,0.022263,0
3.0,0.06,9.2684,3.0,0.06,14.1025,3.0,0.06,6.1865,3.0,0.06,0.001699,0
3.0,0.24,9.38517,3.0,0.24,14.1307,3.0,0.24,6.16064,3.0,0.24,0.004675,0
12.081378967125032,6.203403814377717,68.46338590295883,12.442946884515818,5.830164250027532,56.74263408361372,16.91373601656086,7.4878563288932884,45.02785085474121,18.386862106190073,9.018602399938885,33.93682782824088,1
3.0,0.9,9.30979,3.0,0.9,14.2896,3.0,0.9,6.19435,3.0,0.9,0.014579,0
3.0,1.2,9.19071,3.0,1.2,14.1135,3.0,1.2,6.17992,3.0,1.2,0.018561,0
2.522988360579608,1.595292174616947,9.695095133082548,2.328169415627433,2.4501398056732486,14.058464862503778,2.337203707823516,2.1960730136300093,5.991908436011618,3.0468933578356667,0.8813310233288927,0.6968535466653065,1
4.0,0.06,12.6026,4.0,0.06,18.6951,4.0,0.06,8.19699,4.0,0.06,0.001668,0
0.1,1.2,0.509434,0.1,1.2,0.323246,0.1,1.2,0.360651,0.1,1.2,0.0429365,1
4.0,0.48,12.3375,4.0,0.48,18.9963,4.0,0.48,8.17149,4.0,0.48,0.006627,0
1.2,0.9,0.994967,1.2,0.9,0.826505,1.2,0.9,0.10441,1.2,0.9,0.111642,1
4.0,1.2,12.3249,4.0,1.2,18.7061,4.0,1.2,8.24945,4.0,1.2,0.018345,0
4.0,1.8,12.0975,4.0,1.8,18.791,4.0,1.8,8.41948,4.0,1.8,0.023999,0
5.0,0.06,15.5352,5.0,0.06,23.6645,5.0,0.06,10.2503,5.0,0.06,0.001433,0
5.0,0.24,15.5624,5.0,0.24,23.4187,5.0,0.24,10.2124,5.0,0.24,0.004259,0
5.1608824059570475,1.1906465635237065,15.281011767359079,5.0872712227434755,-0.3590231106509477,23.634261016435303,4.234235900638343,0.4615278935939523,9.709724510465591,5.168978889580728,0.385748332216907,-0.10763186370681821,1
5.0,0.9,15.454,5.0,0.9,23.4945,5.0,0.9,10.2659,5.0,0.9,0.014148,0
4.414384831514021,2.0650579366855926,15.42893333269092,5.23572603859399,0.06895985156106232,24.33760428977062,6.323115461632257,1.821091226846785,10.948851351501391,4.79561505944713,1.3259115073310175,0.26216757625994813,1
5.0,1.8,15.2377,5.0,1.8,23.6913,5.0,1.8,10.4075,5.0,1.8,0.023883,0
0.1,0.06,0.335241,0.1,0.06,0.475221,0.1,0.06,0.243067,0.1,0.06,0.004151,0
-0.021925910607237267,-0.23942737804975983,-0.3995869716010875,0.8928333075941343,-0.002545493635438545,-0.3021304283895859,0.08694340473258244,0.24172972738779114,0.7091814443655082,-0.49667408515347045,0.821524862940702,0.665283007721915,1
0.1,0.48,0.277585,0.1,0.48,0.479347,0.1,0.48,0.250856,0.1,0.48,0.00573,0
0.1,0.9,0.287249,0.1,0.9,0.483369,0.1,0.9,0.265419,0.1,0.9,0.010529,0
10.87868610150817,10.333355636213417,45.20188500448161,11.616866943074022,7.140766063934954,66.24197782815126,10.635964288023752,7.79149185221976,25.25380254758388,10.286593255973433,4.936957555216185,33.49155761827874,1
0.1,1.8,0.011983,0.1,1.8,0.718181,0.1,1.8,0.431288,0.1,1.8,0.029802,0
0.5,0.06,1.58383,0.5,0.06,2.36477,0.5,0.06,1.07437,0.5,0.06,0.00422,0
0.1,0.06,0.488183,0.1,0.06,0.250211,0.1,0.06,0.004097,0.1,0.06,0.001065,1
12.501846901105733,9.407466099554394,62.70405927199536,12.390254687712707,8.312789161768267,65.4316836935437,10.804930617036874,7.37422677288224,41.526272877412744,9.869647326761958,7.148362807289336,39.8926530727617,1
0.5,0.9,1.52558,0.5,0.9,2.34519,0.5,0.9,1.07894,0.5,0.9,0.010522,0
0.5,1.2,1.47083,0.5,1.2,2.3437,0.5,1.2,1.093,0.5,1.2,0.007393,0
1.5149067323583347,1.4640647977374497,0.95428700358104,0.8973291387595945,2.856217192264424,2.458477976944203,-0.35478061248454384,1.995191032048668,1.0146957284114835,0.7380809399529626,1.1203374144042337,-0.7076438914680092,1
0.1,0.48,0.539727,0.1,0.48,0.334965,0.1,0.48,0.373412,0.1,0.48,0.000127,1
5.0,0.24,15.5192,5.0,0.24,23.6411,5.0,0.24,10.3063,5.0,0.24,13.9649,1
1.2,0.48,3.71652,1.2,0.48,5.65479,1.2,0.48,2.49108,1.2,0.48,0.00604,0
1.2,0.9,3.6962,1.2,0.9,5.69527,1.2,0.9,2.51249,1.2,0.9,0.010544,0
1.2,1.8,4.40285,1.2,1.8,5.72097,1.2,1.8,2.86863,1.2,1.8,0.010963,1
1.2,1.8,3.44354,1.2,1.8,5.62242,1.2,1.8,2.6939,1.2,1.8,0.030247,0
3.0,0.06,9.2684,3.0,0.06,14.1025,3.0,0.06,6.1865,3.0,0.06,0.004261,0
11.576723755882444,8.12775235953037,54.39916362869771,16.877568096960772,6.367346035039778,61.00946974081293,16.069958344535955,9.23169443332986,26.445851099614487,18.777022408116647,8.159762025543454,31.577392017235642,1
2.987199501398641,0.6577743002179011,9.59697662499742,3.2178216065795406,0.7602500095531552,13.438756407200799,3.822911424321691,0.6416755596645133,6.624970645632727,3.292287099602439,-0.035414539141924495,-0.33682489537274096,1
17.23842538176522,7.184673202595317,70.92787482604189,12.178941531721378,7.471392545801011,39.242232149644394,15.949545664778231,8.389730562018755,45.28559830508904,17.257795728153464,6.222280401854337,33.75140490809308,1
3.0,1.2,9.19071,3.0,1.2,14.1135,3.0,1.2,6.17992,3.0,1.2,0.007686,0
3.3671669418754204,2.0389890490634413,8.136132559049642,2.2592568451519623,2.586359134049683,14.206430004171311,2.303828709867621,2.3684306094918544,6.955976836281171,2.6451009003113604,1.3386798160928888,0.068435858685382,1
15.778083806370475,7.96291266702746,56.26533596494531,13.757649581249058,6.0302243203562655,61.613912244444776,15.728909120945758,5.8680177190366996,39.06399107160861,17.458824654963298,7.560060487194859,24.231315955135813,1
4.0,0.24,12.5105,4.0,0.24,18.6883,4.0,0.24,8.23735,4.0,0.24,0.007372,0
4.0,0.48,12.3375,4.0,0.48,18.9963,4.0,0.48,8.17149,4.0,0.48,0.005779,0
4.0,0.24,12.5008,4.0,0.24,18.6498,4.0,0.24,7.05725,4.0,0.24,0.001101,1
4.0,1.2,12.3249,4.0,1.2,18.7061,4.0,1.2,8.24945,4.0,1.2,0.007572,0
3.0,0.06,14.216,3.0,0.06,5.25856,3.0,0.06,0.007015,3.0,0.06,0.003777,1
0.5,0.24,1.07853,0.5,0.24,1.40889,0.5,0.24,0.005179,0.5,0.24,0.006806,1
5.010241824747783,-0.4710971605752431,15.912321742189363,5.148729574063065,0.12414558809228704,24.499746597550956,4.8797008212445245,0.6391052039017919,10.31713291558734,5.719368701240237,0.7822923936706386,-0.14281665803207869,1
5.0,0.48,15.5634,5.0,0.48,23.2727,5.0,0.48,10.2301,5.0,0.48,0.006112,0
5.0,0.9,15.454,5.0,0.9,23.4945,5.0,0.9,10.2659,5.0,0.9,0.011367,0
16.384625210956997,7.372366386541426,64.4403405163394,10.924611319168083,8.22362093472696,48.01423977039221,16.185413816585108,5.0782297054965015,30.635250778664574,10.518079274251233,7.725676406220028,30.19533550501149,1
6.060822307044748,1.6928922898694128,15.19685716030016,5.742202986902979,2.4367574416414675,23.2521398862632,4.60226380307229,1.5235456914014314,10.243941168971254,5.416153229513716,1.7565448203997769,-0.12412140408063173,1
14.572897122257446,6.649254924539957,70.8818036901109,18.61245349633868,4.86153716490706,65.51937733099601,10.587028861841407,7.357762768511812,28.219654544544703,18.463019898583696,8.892663642202468,34.59259099460742,1
10.69829935500562,7.851529145153229,70.76639021745342,14.950710052160161,7.7567664142556385,41.82160926018458,15.817662661151655,8.823582114962836,32.83372932837234,15.802802401006137,6.138897499591843,27.513205933427855,1
1.049959796773798,1.1412669781896985,-0.3192685859067898,0.8676275746930558,0.5033990706418006,-0.7922260113689865,-0.01358943032568817,-0.2990256952209168,0.11504063425750838,1.0542916025531341,-0.17523562082164523,-0.662830016001524,1
-1.1117047872117398,0.046637606106287754,0.5640851502858366,0.3337742862365438,0.8638140313138245,0.8214686485901899,0.3838509702842934,0.9000401148929976,0.5496433476252124,-1.4703867799933446,0.8334165229438287,-0.00858359556251861,1
0.1,1.2,0.244978,0.1,1.2,0.525612,0.1,1.2,0.600559,0.1,1.2,0.018692,0
-0.017317754530982415,1.1185387248237526,-0.478985253105415,0.269579942805252,1.773698103893831,0.9374358077797492,0.39552901013081454,2.4712969635879225,0.6811546860560728,0.7024904912698963,1.8535372516493946,0.21735203097336925,1
0.727906286502168,-0.433186532033437,0.42859509816603336,0.2526275964557823,0.3459064518645764,2.635874760261185,0.27304718892113644,0.17696537540586227,1.2417936880854874,0.43299132649278077,0.6910603542530807,-0.6645216087160216,1
0.5,0.24,1.58134,0.5,0.24,2.3708,0.5,0.24,1.40889,0.5,0.24,0.005179,0
0.5,0.48,1.53432,0.5,0.48,2.38155,0.5,0.48,1.41073,0.5,0.48,0.007473,0
0.5,0.9,1.52558,0.5,0.9,2.34519,0.5,0.9,1.4023,0.5,0.9,0.015106,0
0.5,1.2,1.47083,0.5,1.2,2.3437,0.5,1.2,1.42567,0.5,1.2,0.019158,0
0.6437461801144079,1.7153285994791512,1.4228952872138008,0.7274076496932395,0.8261124457376701,2.1383610989580206,0.666848773917321,2.205289345160451,1.2327298151003547,-0.42227503563570135,2.424557912707173,0.45018274042253664,1
1.2,0.06,3.74896,1.2,0.06,5.6772,1.2,0.06,3.4621,1.2,0.06,0.002304,0
0.1,1.2,0.244978,0.1,1.2,0.269267,0.1,1.2,0.600559,0.1,1.2,0.006763,1
1.2,0.48,3.71652,1.2,0.48,5.65479,1.2,0.48,3.38597,1.2,0.48,0.007244,0
4.00325,1.2,7.20253,4.00325,1.2,9.54092,4.00318,1.2,0.02362,4.00325,1.2,0.01682,1
1.2,1.2,3.64991,1.2,1.2,5.67202,1.2,1.2,3.36028,1.2,1.2,0.018978,0
1.2,1.8,3.44354,1.2,1.8,5.62242,1.2,1.8,3.36135,1.2,1.8,0.022263,0
3.0,0.06,9.2684,3.0,0.06,14.1025,3.0,0.06,8.42584,3.0,0.06,0.001699,0
0.1,0.48,0.474228,0.1,0.48,0.507088,0.1,0.48,0.300547,0.1,0.48,0.008098,1
3.0,0.48,9.2688,3.0,0.48,14.0868,3.0,0.48,8.38948,3.0,0.48,0.006947,0
3.0,0.9,9.30979,3.0,0.9,14.2896,3.0,0.9,8.4018,3.0,0.9,0.014579,0
3.0,1.2,9.19071,3.0,1.2,14.1135,3.0,1.2,8.52544,3.0,1.2,0.018561,0
2.993969867683276,2.1046388039429127,8.698624559917207,2.8674094902089493,2.114101874003037,14.154289136483394,3.202476424051544,2.226257083007761,8.756841231799976,4.055053960251108,2.0224517751318953,0.24818738323763143,1
10.630258576159601,6.745452274855419,51.81302706455963,15.91309128743033,6.719588381466769,51.63375465577304,17.03128754404648,4.705334925063522,40.288075519320614,14.298525895202228,7.308670625039396,29.17535792189549,1
4.0,0.24,12.5105,4.0,0.24,18.6883,4.0,0.24,11.3523,4.0,0.24,0.004395,0
13.414449506991318,6.405748793152527,42.6537704841072,12.507051940372888,8.725176352238057,47.45071454038166,9.943304836155844,7.309414861370714,23.743272370011905,17.711777769143758,7.9552040825619486,27.25184536703878,1
3.923989506807616,0.4321610781380717,12.336927145318716,3.724420274042042,0.982941538284122,19.181471486994067,4.239882931563791,1.6879776513752174,11.355162967957677,3.3622010291866053,0.6150039749572447,0.21554759372359575,1
4.0,1.2,12.3249,4.0,1.2,18.7061,4.0,1.2,11.1623,4.0,1.2,0.018345,0
4.0,1.8,12.0975,4.0,1.8,18.791,4.0,1.8,11.3251,4.0,1.8,0.023999,0
5.0,0.06,15.5352,5.0,0.06,23.6645,5.0,0.06,13.944,5.0,0.06,0.001433,0
5.0,0.24,15.5624,5.0,0.24,23.4187,5.0,0.24,14.1118,5.0,0.24,0.004259,0
5.0,0.48,15.5634,5.0,0.48,23.2727,5.0,0.48,13.9728,5.0,0.48,0.006435,0
5.0,0.9,15.454,5.0,0.9,23.4945,5.0,0.9,13.9326,5.0,0.9,0.014148,0
5.0,1.2,15.4465,5.0,1.2,23.6717,5.0,1.2,14.1573,5.0,1.2,0.018129,0
5.0,1.8,15.2377,5.0,1.8,23.6913,5.0,1.8,14.1322,5.0,1.8,0.023883,0
18.282375164103208,6.961687758094759,59.85569676351168,12.348318442643222,6.9896265951644985,38.02165739486354,10.19798067649915,8.399337762956923,26.184969143085283,15.966147318977612,8.101249126525776,43.2836395016753,1
0.1,0.24,0.33337,0.1,0.24,0.469329,0.1,0.24,0.281311,0.1,0.24,0.006898,0
0.1,0.48,0.277585,0.1,0.48,0.479347,0.1,0.48,0.33408,0.1,0.48,0.00573,0
0.1,0.9,0.287249,0.1,0.9,0.483369,0.1,0.9,0.415525,0.1,0.9,0.010529,0
0.1,1.2,0.244978,0.1,1.2,0.525612,0.1,1.2,0.600559,0.1,1.2,0.006763,0
3.0,1.2,2.11354,3.0,1.2,1.47971,3.0,1.2,2.07178,3.0,1.2,0.070707,1
1.2,0.06,1.8971,1.2,0.06,2.77708,1.2,0.06,1.29182,1.2,0.06,0.012965,1
0.5,0.24,1.58134,0.5,0.24,2.3708,0.5,0.24,1.40889,0.5,0.24,0.006806,0
0.5,0.48,1.53432,0.5,0.48,2.38155,0.5,0.48,1.41073,0.5,0.48,0.005608,0
0.5,0.9,1.52558,0.5,0.9,2.34519,0.5,0.9,1.4023,0.5,0.9,0.010522,0
0.5,1.2,1.47083,0.5,1.2,2.3437,0.5,1.2,1.42567,0.5,1.2,0.007393,0
0.5,1.8,1.24723,0.5,1.8,2.36987,0.5,1.8,1.39872,0.5,1.8,0.030251,0
1.2,0.06,3.74896,1.2,0.06,5.6772,1.2,0.06,3.4621,1.2,0.06,0.004088,0
1.7906583947239492,-0.24085723554211597,3.250516872316821,2.09896427626131,0.1119056517100866,4.826597892323678,0.4717772784985217,0.46133148291136555,3.1885760946752613,1.4392263815337658,0.12914693638271008,0.112665401298304,1
1.2,0.48,3.71652,1.2,0.48,5.65479,1.2,0.48,3.38597,1.2,0.48,0.00604,0
1.2,0.9,3.6962,1.2,0.9,5.69527,1.2,0.9,3.38537,1.2,0.9,0.010544,0
1.2,1.2,3.64991,1.2,1.2,5.67202,1.2,1.2,3.36028,1.2,1.2,0.007519,0
1.2,1.8,3.44354,1.2,1.8,5.62242,1.2,1.8,3.36135,1.2,1.8,0.030247,0
3.0,0.06,9.2684,3.0,0.06,14.1025,3.0,0.06,8.42584,3.0,0.06,0.004261,0
3.0,0.24,9.38517,3.0,0.24,14.1307,3.0,0.24,8.41728,3.0,0.24,0.007116,0
3.0,0.48,9.2688,3.0,0.48,14.0868,3.0,0.48,8.38948,3.0,0.48,0.006347,0
3.0,0.9,9.30979,3.0,0.9,14.2896,3.0,0.9,8.4018,3.0,0.9,0.010806,0
3.0,1.2,9.19071,3.0,1.2,14.1135,3.0,1.2,8.52544,3.0,1.2,0.007686,0
2.878336753313137,1.9785254076148462,8.660512346942328,2.6702874703145922,1.9153571612630784,14.285035219150213,2.698032954002568,2.4596035918594783,9.04650470967498,2.208836888371724,1.4114865250659188,0.08678276223489989,1
5.0,0.24,7.70367,5.0,0.24,11.6414,5.0,0.24,6.81937,5.0,0.24,0.00543,1
3.0,0.48,9.2688,3.0,0.48,14.0868,3.0,0.48,6.15715,3.0,0.48,8.38948,1
5.0,0.06,23.6184,5.0,0.06,8.71119,5.0,0.06,0.00676,5.0,0.06,0.003791,1
4.0,0.9,12.465,4.0,0.9,18.736,4.0,0.9,11.1574,4.0,0.9,0.011116,0
4.0,1.2,12.3249,4.0,1.2,18.7061,4.0,1.2,11.1623,4.0,1.2,0.007572,0
0.4,0.42,0.320556,0.4,0.42,0.338096,0.4,0.42,0.009695,0.4,0.42,0.002616,1
5.0,0.06,15.5352,5.0,0.06,23.6645,5.0,0.06,13.944,5.0,0.06,0.004886,0
5.0,0.24,15.5624,5.0,0.24,23.4187,5.0,0.24,14.1118,5.0,0.24,0.007184,0
5.0,0.06,15.5352,5.0,0.06,10.2503,5.0,0.06,0.001433,5.0,0.06,0.004886,1
1.2,0.9,5.58166,1.2,0.9,2.6418,1.2,0.9,0.011742,1.2,0.9,0.018398,1
5.0,1.2,15.4465,5.0,1.2,23.6717,5.0,1.2,14.1573,5.0,1.2,0.007615,0
18.4026751794549,9.01259033922583,56.67828143105729,12.413926935511423,7.951656909890644,62.31488942738869,15.93918897605579,7.411855475878975,32.170703599662964,17.070275987505127,5.965116059158075,35.24283006299213,1
0.8653206779733629,-0.2660152563044949,0.5194566153732366,0.301263240434493,0.05509420419890156,0.690417447131888,0.2933715143456571,-0.39716846333632283,-0.02760865422686199,0.09238003982557669,-0.46450918107321065,0.03362869006213132,1
3.0,0.06,14.1067,3.0,0.06,6.35254,3.0,0.06,8.93684,3.0,0.06,0.001602,1
0.1,0.48,0.277585,0.1,0.48,0.479347,0.1,0.48,0.007113,0.1,0.48,0.00573,0
0.1,0.9,0.287249,0.1,0.9,0.483369,0.1,0.9,0.015263,0.1,0.9,0.010529,0
0.3617800372690203,1.2652278957488596,0.3681865865613087,0.20611359780431232,0.2111983648505531,0.7641449333791304,-0.1688146977429479,2.089783586130972,-0.36762812184610666,-0.1358006767586173,2.4230569977801837,0.36846543768703016,1
0.1569603719325662,2.1853687488762406,0.101313416364787,-0.45359647760265465,2.1790034184167353,1.1872865491300362,-0.3388879341009562,2.2804120867945668,0.08286555544220973,0.3436902406574166,2.0522011206708997,0.17383015279321307,1
0.5,0.06,1.58383,0.5,0.06,2.36477,0.5,0.06,0.00238,0.5,0.06,0.00422,0
0.5,0.24,1.58134,0.5,0.24,2.3708,0.5,0.24,0.005179,0.5,0.24,0.006806,0
1.2,0.24,3.97693,1.2,0.24,5.67613,1.2,0.24,2.14948,1.2,0.24,0.0142875,1
0.5,0.9,1.52558,0.5,0.9,2.34519,0.5,0.9,0.015106,0.5,0.9,0.010522,0
0.5,1.2,1.47083,0.5,1.2,2.3437,0.5,1.2,0.019158,0.5,1.2,0.007393,0
0.5,1.8,1.24723,0.5,1.8,2.36987,0.5,1.8,0.022357,0.5,1.8,0.030251,0
1.2,0.06,3.74896,1.2,0.06,5.6772,1.2,0.06,0.002304,1.2,0.06,0.004088,0
1.2,0.24,3.78881,1.2,0.24,5.68693,1.2,0.24,0.004973,1.2,0.24,0.007025,0
1.2,0.48,3.71652,1.2,0.48,5.65479,1.2,0.48,0.007244,1.2,0.48,0.00604,0
1.2,0.9,3.6962,1.2,0.9,5.69527,1.2,0.9,0.014874,1.2,0.9,0.010544,0
3.0,1.8,6.34771,3.0,1.8,8.39033,3.0,1.8,0.024184,3.0,1.8,0.028679,1
1.2,1.8,3.44354,1.2,1.8,5.62242,1.2,1.8,0.022263,1.2,1.8,0.030247,0
3.0,0.06,9.2684,3.0,0.06,14.1025,3.0,0.06,0.001699,3.0,0.06,0.004261,0
3.0,0.24,9.38517,3.0,0.24,14.1307,3.0,0.24,0.004675,3.0,0.24,0.007116,0
1.2,1.8,3.44354,1.2,1.8,2.6939,1.2,1.8,0.022263,1.2,1.8,0.030247,1
3.0,0.9,9.30979,3.0,0.9,14.2896,3.0,0.9,0.014579,3.0,0.9,0.010806,0
3.0,1.2,9.19071,3.0,1.2,14.1135,3.0,1.2,0.018561,3.0,1.2,0.007686,0
3.0,1.8,8.94935,3.0,1.8,14.0464,3.0,1.8,0.024184,3.0,1.8,0.028679,0
4.0,0.06,12.6026,4.0,0.06,18.6951,4.0,0.06,0.001668,4.0,0.06,0.004236,0
4.0,0.24,12.5105,4.0,0.24,18.6883,4.0,0.24,0.004395,4.0,0.24,0.007372,0
4.0,0.48,12.3375,4.0,0.48,18.9963,4.0,0.48,0.006627,4.0,0.48,0.005779,0
4.0,0.9,12.465,4.0,0.9,18.736,4.0,0.9,0.01426,4.0,0.9,0.011116,0
3.9758213458373968,1.2817137056177588,11.869506108420115,3.7941903332357128,1.9303007338747307,19.444195139269823,4.1025550343884,1.7218935256217647,0.2237679130527084,3.9714247106664655,0.8231204781269463,-0.4231555788366354,1
4.0,1.8,12.0975,4.0,1.8,18.791,4.0,1.8,0.023999,4.0,1.8,0.028719,0
